fips,land_area,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec
01001,594.4,5.6,5.0,6.4,4.6,3.9,4.3,5.3,3.7,4.1,3.0,4.4,4.9
01003,1589.8,5.7,5.1,6.7,4.3,4.6,5.3,6.9,6.0,5.6,2.8,4.9,4.6
01005,884.9,5.4,4.9,6.2,3.9,3.7,4.6,5.3,4.0,3.7,2.9,4.2,4.5
01007,622.6,6.1,5.1,6.6,5.0,4.4,4.4,5.1,3.8,3.9,3.4,4.5,4.9
01009,644.8,5.8,4.9,6.5,5.1,4.6,4.3,4.8,3.4,4.4,3.2,4.6,5.0
01011,622.8,5.2,5.0,6.4,4.1,3.8,4.5,5.1,3.7,3.8,2.7,4.3,4.6
01013,776.8,5.6,5.2,6.9,4.4,4.3,5.0,5.4,4.2,4.2,2.4,4.5,4.8
01015,605.9,5.6,4.9,6.4,4.9,4.3,4.4,4.6,3.5,3.9,2.9,4.3,4.5
01017,596.5,5.4,5.2,6.3,4.6,4.0,4.1,5.2,3.8,3.7,3.1,4.3,4.9
01019,553.7,5.6,5.0,6.4,4.9,4.4,4.2,4.6,3.7,4.0,3.4,4.5,4.8
01021,692.8,5.8,5.1,6.6,4.9,4.2,4.1,5.1,3.8,4.1,3.1,4.4,4.8
01023,913.5,6.1,4.9,6.6,4.9,4.5,4.3,5.4,3.7,4.0,3.4,4.8,4.9
01025,1238.5,6.2,5.4,6.9,4.8,4.4,4.9,5.7,4.6,4.2,3.0,4.9,5.1
01027,604.0,5.9,5.2,6.7,5.0,4.2,4.6,5.1,3.5,3.9,3.1,4.5,4.8
01029,560.1,5.7,5.0,6.5,4.8,4.2,4.5,4.7,3.6,3.7,3.1,4.4,4.6
01031,679.0,5.7,5.3,6.8,4.1,3.9,5.2,5.7,4.2,4.1,2.8,4.6,4.6
01033,592.6,5.3,4.7,6.4,5.1,4.6,4.3,4.4,3.4,4.0,3.5,5.2,5.8
01035,850.2,6.0,5.4,7.1,4.5,4.3,5.4,6.2,4.8,4.4,2.6,4.6,4.9
01037,650.9,5.7,5.2,6.5,4.8,4.0,4.4,5.2,3.8,4.0,3.1,4.4,4.9
01039,1030.5,5.8,5.2,6.9,4.4,3.9,5.8,6.1,5.0,4.5,2.8,4.7,4.6
01041,608.8,5.6,5.2,6.9,4.3,4.3,5.0,5.4,4.1,4.1,2.5,4.5,4.7
01043,734.8,5.9,5.0,6.5,5.1,4.8,4.5,4.7,3.3,4.4,3.6,4.7,5.4
01045,561.2,5.7,5.2,6.6,4.0,4.0,4.9,5.8,4.1,4.0,3.2,4.4,4.5
01047,978.7,5.5,5.0,6.6,4.5,4.1,4.3,4.7,3.6,3.9,3.1,4.2,4.8
01049,777.1,5.8,5.2,6.6,5.0,4.5,4.5,4.7,3.8,4.1,3.5,4.9,5.3
01051,618.5,5.5,5.2,6.4,4.5,3.8,4.3,5.1,3.8,4.0,2.7,4.3,5.0
01053,945.1,6.1,5.4,7.0,4.3,4.2,5.8,6.8,5.4,4.8,2.8,4.8,4.9
01055,535.0,5.6,5.0,6.5,5.0,4.5,4.3,4.5,3.5,4.2,3.3,4.3,5.0
01057,627.7,6.0,5.0,6.5,5.4,4.5,4.4,4.7,3.4,4.1,3.6,4.9,5.4
01059,633.8,5.5,4.7,6.6,5.3,4.5,4.4,4.4,3.3,4.0,3.5,5.2,5.8
01061,574.4,6.0,5.3,6.3,4.1,3.6,5.2,5.9,4.8,4.2,3.2,4.5,4.5
01063,647.1,5.7,5.0,6.3,5.3,4.0,4.0,4.5,3.3,3.5,3.4,4.6,4.8
01065,643.9,5.9,5.1,6.6,5.0,4.3,4.2,5.0,3.5,3.6,3.4,4.5,4.6
01067,561.8,5.7,5.0,6.4,3.7,3.7,4.8,5.8,4.0,3.9,2.9,4.1,4.3
01069,579.8,5.9,5.1,6.1,3.7,3.7,4.9,5.8,4.4,4.2,3.0,4.0,4.2
01071,1077.9,5.6,4.9,6.6,4.9,4.6,4.5,4.6,3.7,4.3,3.8,5.1,5.6
01073,1111.3,5.8,4.8,6.5,4.9,4.5,4.3,5.0,3.5,4.2,3.3,4.7,4.9
01075,604.8,5.9,4.9,6.4,5.7,4.2,4.5,4.6,3.5,4.0,3.6,5.1,5.5
01077,667.7,5.3,4.7,6.4,4.9,4.5,4.4,4.3,3.4,4.0,3.7,5.3,5.9
01079,690.7,5.4,4.7,6.4,5.0,4.2,4.4,4.3,3.3,4.2,3.3,5.1,5.6
01081,607.5,5.3,5.1,6.3,4.5,3.9,4.2,5.3,3.8,3.9,2.7,4.3,5.0
01083,559.9,5.5,4.7,6.5,4.8,4.3,4.4,4.4,3.4,4.0,3.5,5.2,5.8
01085,715.9,5.3,5.0,6.6,4.3,3.9,4.6,4.8,3.6,4.0,2.8,4.3,4.8
01087,608.9,5.2,5.1,6.4,4.3,3.8,4.3,4.9,3.7,3.8,2.6,4.3,4.8
01089,801.6,5.6,4.8,6.6,4.9,4.6,4.6,4.7,3.5,4.1,3.7,5.3,5.5
01091,976.9,5.9,5.0,6.7,4.7,4.2,4.3,5.0,3.6,3.8,3.2,4.5,4.8
01093,742.3,5.7,4.9,6.6,5.4,4.6,4.5,4.6,3.3,4.1,3.5,5.1,5.7
01095,565.8,5.6,4.9,6.5,5.0,4.5,4.2,4.7,3.5,4.2,3.4,4.6,4.9
01097,1229.4,5.9,5.2,6.9,4.6,4.7,5.3,6.7,5.6,5.5,3.0,4.9,4.7
01099,1025.7,6.0,5.4,6.9,4.6,4.3,5.1,5.8,4.7,4.3,2.6,4.6,5.0
01101,784.2,5.2,5.1,6.4,4.2,3.9,4.5,4.8,3.7,3.9,2.5,4.3,4.7
01103,579.3,5.6,4.8,6.5,5.0,4.7,4.5,4.5,3.3,4.1,3.2,5.0,5.3
01105,719.7,5.9,5.1,6.7,4.9,4.1,4.3,4.9,3.7,3.8,3.2,4.3,4.7
01107,881.4,5.8,4.9,6.2,5.7,4.1,4.2,4.6,3.5,3.7,3.5,4.8,5.1
01109,672.1,5.4,5.2,6.8,4.2,3.7,4.7,5.5,3.8,3.9,2.7,4.5,4.6
01111,580.5,5.7,5.2,6.5,4.7,4.1,4.4,4.9,3.7,3.7,3.1,4.4,4.8
01113,641.1,5.3,4.8,5.9,4.0,3.7,4.0,5.0,3.7,3.6,2.5,4.0,4.5
01115,631.9,5.8,4.9,6.7,5.0,4.4,4.3,4.6,3.4,4.3,3.1,4.3,4.8
01117,784.9,5.8,5.0,6.7,4.9,4.4,4.3,5.0,3.7,4.1,3.4,4.5,4.8
01119,903.9,5.7,5.0,6.5,5.2,4.1,4.1,4.8,3.4,3.6,3.1,4.5,5.0
01121,736.8,5.7,5.0,6.6,4.9,4.2,4.3,4.9,3.6,3.9,3.0,4.3,4.6
01123,716.5,5.6,5.3,6.6,4.7,4.0,4.4,5.2,3.9,3.8,2.9,4.3,5.1
01125,1321.8,5.9,4.9,6.5,5.2,4.0,4.3,5.1,3.6,3.8,3.6,4.7,5.0
01127,791.2,5.9,5.0,6.5,5.0,4.5,4.3,4.7,3.5,4.0,3.7,4.6,5.3
01129,1080.2,6.3,5.3,6.9,4.9,4.5,4.8,6.2,4.7,4.6,3.1,5.0,5.1
01131,888.5,5.7,5.3,6.7,4.5,4.0,4.7,5.0,4.0,4.0,2.7,4.4,4.9
01133,613.0,5.8,5.1,6.5,5.1,4.8,4.5,4.6,3.4,4.3,3.6,4.9,5.6
04001,11197.5,1.1,0.9,1.2,0.6,0.6,0.4,1.8,2.1,1.4,1.4,1.1,1.0
04003,6165.7,1.1,1.0,0.8,0.3,0.3,0.5,3.2,3.1,1.6,1.4,0.8,1.3
04005,18618.9,1.3,1.3,1.6,0.7,0.6,0.3,1.6,1.9,1.3,1.1,1.1,1.0
04007,4757.9,2.3,2.2,2.6,0.8,0.6,0.3,2.2,2.9,1.8,1.8,1.7,1.9
04009,4622.6,1.4,1.3,1.4,0.4,0.4,0.4,2.4,2.7,1.7,1.6,1.1,1.5
04011,1843.1,1.4,1.3,1.3,0.5,0.5,0.5,2.8,3.1,1.8,1.8,1.2,1.5
04012,4499.6,0.7,0.8,0.7,0.2,0.1,0.0,0.5,1.0,0.6,0.4,0.4,0.6
04013,9200.1,1.0,1.1,1.2,0.3,0.2,0.1,0.9,1.4,0.9,0.8,0.7,1.0
04015,13311.1,1.2,1.2,1.4,0.5,0.4,0.2,1.1,1.5,0.8,0.8,0.8,0.8
04017,9950.4,1.0,1.0,1.2,0.6,0.5,0.3,1.5,1.9,1.3,1.3,1.0,0.9
04019,9187.0,1.0,1.0,1.1,0.3,0.2,0.2,2.1,2.7,1.4,1.1,0.8,1.3
04021,5365.6,1.2,1.3,1.5,0.4,0.3,0.2,1.5,2.0,1.2,1.1,1.0,1.4
04023,1236.9,1.4,1.3,1.3,0.5,0.3,0.4,4.1,3.9,1.9,1.5,1.0,1.5
04025,8123.5,1.7,1.9,2.1,0.7,0.5,0.3,1.8,2.5,1.6,1.2,1.2,1.3
04027,5514.0,0.6,0.6,0.6,0.2,0.0,0.0,0.4,0.9,0.5,0.4,0.3,0.6
05001,988.8,4.1,3.9,5.4,5.1,4.8,4.1,3.5,2.7,3.1,3.6,5.1,5.1
05003,925.3,5.4,4.8,6.0,5.5,4.7,4.5,4.0,3.0,3.2,3.6,5.1,5.4
05005,554.3,2.5,2.8,4.3,4.2,4.4,4.1,2.9,2.7,3.9,3.1,4.9,3.8
05007,847.4,2.2,2.4,4.2,4.4,5.0,5.0,3.2,3.3,5.0,3.9,4.7,3.3
05009,590.2,2.5,2.7,4.4,4.2,4.6,4.6,3.0,3.2,4.2,3.5,4.9,3.6
05011,649.2,5.0,4.5,5.8,5.0,4.9,4.3,4.0,3.1,3.4,3.6,5.0,5.1
05013,628.6,4.7,4.3,5.4,4.9,4.9,4.4,3.9,3.1,3.5,4.0,5.1,5.0
05015,630.1,2.4,2.6,4.3,4.3,4.7,5.0,3.2,3.3,4.4,3.6,4.8,3.3
05017,644.3,5.3,4.8,5.9,5.6,4.8,4.4,3.8,2.8,2.9,3.7,5.2,5.6
05019,866.1,3.8,3.8,5.2,5.0,4.9,4.6,4.0,2.9,3.9,4.3,5.8,5.1
05021,639.5,3.3,3.4,4.9,4.8,4.8,3.8,3.6,3.4,3.4,3.2,5.0,4.4
05023,553.7,3.2,3.5,5.1,5.1,4.6,3.9,3.3,3.2,4.0,3.9,5.6,4.6
05025,597.8,4.5,4.2,5.4,5.0,4.5,4.0,3.9,3.0,3.3,4.0,5.2,5.1
05027,766.0,4.6,4.3,5.0,4.8,4.7,4.8,3.9,3.2,3.5,3.9,5.2,5.0
05029,552.2,3.1,3.4,4.8,5.0,4.8,4.4,3.2,2.8,3.9,4.0,5.5,4.6
05031,707.2,3.3,3.6,4.9,5.1,5.1,3.6,3.1,3.0,3.5,3.5,5.1,4.7
05033,593.1,2.6,2.9,4.7,4.5,5.6,4.8,3.5,3.1,4.7,4.0,5.3,3.7
05035,609.8,3.8,4.0,5.3,5.6,5.1,4.4,3.6,3.1,3.3,3.6,5.2,5.1
05037,616.4,3.6,3.8,5.0,5.5,5.0,4.1,3.3,3.0,3.4,3.5,5.1,4.9
05039,667.4,4.2,4.0,5.1,4.9,4.7,4.4,3.9,3.0,3.6,3.7,5.4,5.1
05041,768.2,4.8,4.5,5.6,5.2,4.7,4.0,3.8,2.7,3.1,3.4,5.2,5.2
05043,828.4,5.0,4.7,5.8,5.2,5.0,4.2,4.0,3.1,3.3,3.6,5.1,5.2
05045,647.9,3.3,3.4,4.9,5.2,4.7,4.3,3.2,2.9,4.0,3.9,5.6,4.7
05047,608.9,2.7,2.9,4.5,4.6,5.3,4.6,3.5,2.8,4.5,3.8,5.3,4.0
05049,618.2,2.7,2.9,4.5,4.5,4.7,3.8,3.2,3.1,4.0,3.5,5.0,4.0
05051,677.8,3.5,3.8,5.3,5.3,5.0,4.7,3.9,2.9,4.1,4.6,5.9,5.1
05053,631.8,3.9,3.9,5.1,5.1,4.5,4.2,3.9,3.0,3.4,3.7,5.4,5.2
05055,577.7,3.3,3.5,4.9,4.9,4.9,3.5,3.3,3.1,3.5,3.4,5.0,4.5
05057,727.5,3.7,3.9,5.0,4.7,4.9,4.8,3.9,3.2,3.9,4.3,5.6,5.1
05059,615.2,3.7,3.8,5.2,5.2,4.8,4.6,4.1,2.9,3.8,4.4,5.8,5.1
05061,588.5,3.4,3.9,5.3,5.0,5.2,4.9,4.0,2.8,4.4,4.4,5.7,5.1
05063,764.0,3.3,3.4,4.8,4.8,4.8,3.6,3.2,3.2,3.8,3.6,5.3,4.5
05065,580.6,2.8,3.1,4.6,4.5,4.7,3.7,3.1,3.1,4.0,3.3,5.2,4.2
05067,633.9,3.5,3.4,4.9,5.0,4.7,3.7,3.1,3.2,3.7,3.4,5.2,4.7
05069,870.8,4.1,4.0,5.2,5.1,4.5,3.9,3.7,2.9,3.2,3.6,5.2,5.1
05071,659.8,2.9,3.1,4.7,4.7,5.2,4.6,3.4,3.0,4.3,3.8,5.4,4.2
05073,528.3,4.3,4.1,4.8,4.6,4.7,4.8,3.5,3.1,3.6,4.1,5.2,4.9
05075,587.6,3.3,3.5,4.9,4.7,4.7,3.4,3.2,3.2,3.7,3.4,5.2,4.6
05077,602.6,4.1,4.0,5.4,5.5,4.8,4.3,3.7,2.9,3.2,3.5,5.2,5.2
05079,561.5,4.5,4.3,5.7,5.1,4.5,3.9,4.0,3.1,3.4,3.8,5.2,5.1
05081,532.2,3.4,3.7,4.8,4.4,4.7,4.7,3.8,2.7,3.9,4.1,5.5,4.7
05083,708.1,2.8,3.1,4.4,4.4,5.1,4.4,3.5,2.7,3.9,3.8,5.1,4.2
05085,770.7,3.7,3.5,5.0,5.2,4.7,3.8,3.4,2.7,3.3,3.8,5.3,4.8
05087,834.3,2.6,2.8,4.6,4.6,5.1,4.9,3.2,3.5,4.7,3.7,5.2,3.7
05089,597.0,2.5,2.7,4.3,4.1,4.5,4.3,2.9,2.8,4.0,3.5,4.8,3.7
05091,625.6,3.9,3.9,4.7,4.3,4.3,4.7,3.4,2.9,3.6,4.1,5.3,4.8
05093,900.6,3.5,3.8,5.0,5.3,4.8,4.2,3.8,3.0,3.6,3.6,4.9,4.9
05095,607.1,3.9,3.8,5.3,5.3,4.5,4.1,3.4,2.7,3.1,3.5,5.1,4.9
05097,779.9,3.4,3.8,5.4,5.1,5.1,4.9,4.0,2.8,4.4,4.8,5.7,5.1
05099,617.8,4.0,4.0,5.0,4.8,5.0,4.7,4.0,3.2,3.9,4.2,5.5,5.2
05101,820.9,2.8,2.9,4.7,4.6,5.2,4.7,3.4,3.3,4.4,3.7,5.3,4.1
05103,732.8,4.4,4.1,5.2,4.8,5.0,4.6,4.0,3.1,3.6,4.0,5.3,5.1
05105,551.4,3.2,3.4,4.9,4.9,4.6,4.5,3.3,2.7,3.6,4.0,5.4,4.7
05107,695.7,4.3,4.2,5.5,5.4,4.7,4.6,3.7,2.7,3.2,3.5,5.2,5.3
05109,600.6,3.6,4.0,5.5,5.1,4.9,5.0,4.2,2.9,4.4,4.4,5.9,5.2
05111,758.4,3.5,3.7,4.9,5.3,5.0,3.8,3.2,3.1,3.5,3.5,5.1,4.8
05113,857.7,3.3,3.7,5.2,5.1,5.4,5.0,4.2,2.8,4.7,4.6,5.5,5.0
05115,812.5,3.0,3.3,4.7,4.9,5.0,4.3,3.3,3.0,4.0,4.1,5.4,4.2
05117,648.0,3.7,3.6,5.1,5.3,4.7,4.0,3.4,2.7,3.2,3.6,5.1,4.7
05119,759.8,3.6,3.5,5.0,5.3,4.8,4.0,3.4,2.9,3.6,4.0,5.6,4.8
05121,652.2,3.3,3.3,5.0,4.6,4.6,3.4,3.5,3.3,3.7,3.3,5.1,4.4
05123,634.8,3.8,3.9,5.2,5.5,4.9,4.2,3.5,3.1,3.2,3.4,5.2,5.0
05125,723.6,3.6,3.7,5.2,5.3,4.7,4.3,3.8,2.9,3.7,4.3,5.8,5.0
05127,892.3,3.0,3.2,4.6,4.7,5.2,4.8,3.7,2.7,4.3,4.3,5.2,4.4
05129,666.1,2.6,3.0,4.4,4.4,4.7,4.3,3.1,3.0,3.9,3.5,5.2,4.1
05131,531.9,2.7,2.9,4.3,4.5,5.1,4.5,3.4,2.8,4.3,3.9,4.9,3.7
05133,565.1,3.3,3.8,5.1,4.8,5.3,4.6,4.1,2.7,4.3,4.4,5.6,5.0
05135,604.4,3.1,3.3,4.7,4.6,4.7,3.6,3.2,3.4,3.9,3.3,5.2,4.4
05137,606.4,2.9,3.2,4.8,4.7,4.6,3.9,3.3,3.0,4.2,3.6,5.3,4.3
05139,1039.2,5.1,4.5,5.5,5.0,4.6,4.7,4.0,3.0,3.6,3.7,5.0,5.1
05141,708.1,3.1,3.4,4.9,5.1,4.7,4.3,3.3,3.0,4.1,4.1,5.6,4.5
05143,942.0,2.5,2.7,4.6,4.5,5.3,4.9,3.4,3.3,5.1,3.9,5.0,3.5
05145,1035.1,3.5,3.5,5.1,5.2,4.5,4.0,3.4,3.1,3.6,3.7,5.5,4.7
05147,586.8,3.6,3.6,5.1,5.3,4.9,4.1,3.3,3.0,3.4,3.5,5.2,4.8
05149,930.0,3.0,3.3,4.8,4.5,5.1,4.5,3.5,2.7,3.8,4.2,5.3,4.5
06001,739.0,4.0,3.5,3.2,1.2,0.6,0.1,0.0,0.0,0.3,1.1,2.7,2.8
06003,738.3,6.4,5.7,5.4,2.5,1.7,1.0,0.5,0.6,1.1,2.1,4.6,5.2
06005,594.6,6.8,6.0,5.8,2.7,1.5,0.5,0.1,0.1,0.7,2.0,4.8,5.1
06007,1636.5,8.8,7.5,7.2,3.0,1.7,0.7,0.0,0.2,0.8,2.6,6.1,6.6
06009,1020.0,6.9,5.9,5.7,2.6,1.4,0.4,0.1,0.1,0.6,2.0,4.5,4.8
06011,1150.7,4.9,4.4,3.6,1.2,0.7,0.3,0.0,0.1,0.3,1.2,3.1,3.7
06013,715.9,4.2,3.5,3.2,1.1,0.5,0.1,0.0,0.0,0.2,1.1,2.6,2.8
06015,1006.4,13.0,11.1,10.7,5.8,3.5,1.4,0.4,0.7,1.8,4.1,12.1,13.2
06017,1707.9,8.4,7.3,7.0,3.3,2.0,0.8,0.2,0.2,1.0,2.5,6.0,6.6
06019,5958.0,3.9,3.7,3.6,1.4,0.8,0.3,0.1,0.1,0.5,1.0,2.2,2.7
06021,1314.0,5.6,4.9,4.3,1.5,1.0,0.4,0.0,0.1,0.4,1.5,3.7,4.2
06023,3568.0,11.3,9.8,9.0,4.4,2.4,0.8,0.1,0.4,1.2,3.3,9.7,11.0
06025,4176.6,0.6,0.5,0.5,0.1,0.1,0.0,0.2,0.4,0.3,0.3,0.2,0.5
06027,10180.9,1.0,1.2,1.1,0.4,0.3,0.1,0.3,0.3,0.3,0.3,0.5,0.7
06029,8131.9,1.9,2.0,1.9,0.6,0.3,0.1,0.1,0.1,0.2,0.4,0.9,1.2
06031,1389.4,1.6,1.6,1.6,0.6,0.2,0.1,0.0,0.0,0.2,0.4,0.8,1.0
06033,1256.5,9.7,8.2,7.1,2.6,1.5,0.4,0.0,0.2,0.6,2.4,6.1,7.3
06035,4541.2,3.1,2.7,2.7,1.5,1.6,1.0,0.4,0.4,0.8,1.3,2.5,2.8
06037,4057.9,3.4,3.9,3.3,0.9,0.3,0.1,0.0,0.1,0.3,0.5,1.4,2.2
06039,2137.1,4.5,4.2,4.2,1.8,0.9,0.3,0.1,0.1,0.5,1.2,2.7,3.2
06041,520.3,7.9,6.8,5.4,2.0,0.8,0.2,0.0,0.1,0.4,1.9,5.5,5.8
06043,1448.8,6.3,5.9,5.6,2.4,1.2,0.5,0.1,0.1,0.6,1.8,3.9,4.6
06045,3506.3,10.8,9.3,8.3,3.3,1.6,0.4,0.0,0.2,0.8,3.0,7.5,8.6
06047,1935.0,2.3,2.3,2.1,0.8,0.4,0.1,0.0,0.0,0.2,0.6,1.4,1.6
06049,3917.8,2.7,2.2,2.3,1.6,1.6,1.0,0.4,0.4,0.8,1.2,2.3,2.3
06051,3049.0,2.5,2.4,2.3,1.0,0.9,0.6,0.6,0.5,0.7,0.9,1.7,1.9
06053,3280.6,4.5,4.3,3.8,1.3,0.4,0.1,0.0,0.0,0.3,0.9,2.4,3.2
06055,748.4,7.1,6.1,4.9,1.7,0.8,0.2,0.0,0.1,0.4,1.7,4.4,5.1
06057,957.8,9.8,8.8,7.9,3.6,2.2,0.8,0.1,0.3,1.1,2.9,7.1,7.7
06059,790.6,3.0,3.2,2.8,0.8,0.2,0.1,0.0,0.0,0.3,0.4,1.3,1.9
06061,1407.0,8.8,8.0,7.2,3.3,2.0,0.8,0.1,0.2,1.0,2.7,6.4,7.0
06063,2553.0,7.6,6.7,6.1,2.7,2.0,0.9,0.3,0.4,1.0,2.5,5.4,6.0
06065,7206.5,1.7,1.7,1.5,0.4,0.2,0.0,0.2,0.5,0.4,0.4,0.6,1.0
06067,964.6,4.1,3.7,3.2,1.3,0.7,0.2,0.0,0.0,0.3,1.0,2.7,2.7
06069,1388.7,3.5,3.4,3.2,1.1,0.4,0.1,0.0,0.0,0.3,0.8,2.0,2.5
06071,20056.9,1.2,1.3,1.1,0.3,0.2,0.0,0.4,0.5,0.4,0.3,0.5,0.8
06073,4206.6,2.9,2.8,2.9,0.9,0.3,0.1,0.2,0.3,0.4,0.6,1.3,1.7
06075,46.9,5.3,4.6,3.9,1.4,0.6,0.2,0.0,0.1,0.3,1.3,3.7,3.8
06077,1391.3,3.0,2.7,2.4,1.0,0.5,0.1,0.0,0.0,0.2,0.9,1.9,2.0
06079,3298.6,3.8,3.9,3.3,1.1,0.3,0.0,0.0,0.0,0.3,0.7,1.7,2.6
06081,448.4,6.3,5.5,4.8,1.8,0.7,0.2,0.0,0.1,0.3,1.6,4.0,4.5
06083,2735.1,4.0,4.8,3.9,1.1,0.3,0.0,0.0,0.0,0.2,0.7,1.8,2.8
06085,1290.1,4.9,4.3,4.1,1.5,0.6,0.1,0.0,0.1,0.3,1.2,3.1,3.5
06087,445.2,7.3,6.4,5.5,2.0,0.7,0.2,0.0,0.1,0.4,1.6,4.5,5.1
06089,3775.4,8.0,6.8,6.7,3.0,2.1,1.0,0.2,0.3,1.1,2.6,6.0,6.3
06091,953.2,8.5,7.6,6.9,3.1,2.2,0.9,0.3,0.4,1.2,2.7,6.2,6.7
06093,6277.9,6.6,5.5,5.4,2.8,2.0,1.0,0.4,0.5,1.1,2.5,5.8,6.1
06095,821.8,4.6,3.9,3.3,1.1,0.5,0.1,0.0,0.0,0.3,1.1,2.8,3.1
06097,1575.8,9.3,7.8,6.4,2.4,1.1,0.2,0.0,0.1,0.5,2.3,6.1,6.8
06099,1494.8,2.9,2.7,2.5,0.9,0.5,0.1,0.0,0.0,0.2,0.8,1.8,2.0
06101,602.4,4.2,3.7,3.1,1.1,0.7,0.2,0.0,0.0,0.3,1.1,2.7,2.8
06103,2949.7,7.3,6.1,5.9,2.5,1.6,0.7,0.1,0.2,0.8,2.3,5.1,5.6
06105,3179.2,11.1,9.4,8.9,3.8,2.2,0.8,0.2,0.4,1.2,3.5,8.6,9.5
06107,4824.2,4.4,4.3,4.4,1.6,0.8,0.2,0.2,0.2,0.5,1.0,2.2,2.9
06109,2220.9,7.7,7.0,6.6,3.1,1.8,0.8,0.2,0.2,0.9,2.3,5.1,5.7
06111,1843.1,4.5,5.3,4.3,1.1,0.4,0.1,0.0,0.0,0.2,0.6,1.8,3.0
06113,1014.7,4.6,4.1,3.3,1.1,0.6,0.2,0.0,0.0,0.3,1.1,2.9,3.2
06115,631.8,7.5,6.8,6.0,2.6,1.3,0.5,0.0,0.1,0.7,2.2,5.3,5.6
08031,6831.3,0.5,0.4,1.1,1.8,2.5,2.1,2.1,1.7,1.4,1.0,0.8,0.4
08003,722.6,0.4,0.4,0.7,0.8,1.0,0.8,1.5,1.8,1.2,0.9,0.7,0.5
08005,798.1,0.4,0.4,1.1,1.8,2.7,2.0,2.5,2.0,1.2,0.9,0.9,0.5
08007,1350.2,2.0,1.9,2.6,1.6,1.5,0.9,2.1,2.8,2.2,2.3,2.1,1.7
08009,2555.0,0.4,0.4,1.1,1.5,2.6,2.2,2.7,2.4,1.4,1.0,0.7,0.4
08011,1512.9,0.3,0.4,1.0,1.3,2.2,1.8,2.4,2.0,1.1,0.8,0.6,0.3
08015,1013.4,1.0,1.0,1.9,1.8,1.6,1.1,2.0,2.2,1.4,1.3,1.2,1.0
08017,1778.3,0.3,0.3,0.9,1.3,2.7,2.3,2.7,2.3,1.1,0.8,0.6,0.3
08019,395.2,1.6,1.6,2.7,3.4,2.9,1.8,2.5,2.5,1.9,1.7,2.0,1.6
08021,1287.4,1.2,1.2,1.9,1.4,1.3,1.0,2.0,2.4,1.5,1.6,1.5,1.2
08023,1227.0,1.0,1.0,1.7,1.5,1.7,1.1,2.1,2.4,1.6,1.4,1.4,1.0
08025,787.4,0.2,0.2,0.7,1.1,1.8,1.4,2.2,2.1,1.0,0.6,0.5,0.3
08027,738.6,0.9,1.0,2.1,2.0,1.9,1.5,2.2,2.7,1.6,1.5,1.5,1.1
08029,1142.0,1.5,1.4,1.8,1.5,1.5,0.9,1.3,1.4,1.6,1.8,1.6,1.5
08033,1067.0,2.1,1.9,2.6,2.0,1.8,0.8,2.0,2.3,2.0,2.3,2.2,1.8
08035,840.2,0.6,0.7,1.7,2.3,2.6,2.0,2.5,2.3,1.5,1.2,1.1,0.8
08037,1684.5,2.3,2.0,2.4,2.4,2.1,1.3,1.7,1.6,1.8,1.8,2.1,2.1
08039,1850.8,0.5,0.4,1.1,1.9,2.7,2.0,2.9,2.3,1.2,0.9,0.8,0.5
08041,2126.8,0.4,0.4,1.0,1.7,2.2,2.0,2.8,2.7,1.3,0.9,0.7,0.4
08043,1533.1,0.4,0.5,1.1,1.3,1.5,1.4,2.1,2.3,1.4,1.0,0.8,0.5
08045,2947.6,2.2,2.0,2.6,2.3,2.1,1.2,1.5,1.5,1.8,2.2,2.1,2.1
08047,149.9,1.2,1.2,2.4,3.2,2.8,2.0,2.4,2.3,1.8,1.4,1.6,1.2
08049,1846.3,2.0,1.7,2.1,2.4,2.3,1.5,1.9,1.7,1.6,1.7,2.0,1.9
08051,3239.1,2.1,2.0,2.5,2.2,1.8,1.1,1.9,2.1,1.9,1.9,2.1,2.0
08053,1117.2,2.4,2.4,3.4,2.8,2.1,1.3,2.6,3.0,2.4,2.9,3.0,2.3
08055,1591.0,0.7,0.8,1.7,1.7,1.9,1.4,2.5,2.7,1.4,1.2,1.2,0.9
08057,1613.7,2.4,1.9,2.4,2.5,2.5,1.5,1.6,1.4,1.6,1.8,2.2,2.2
08061,1767.8,0.3,0.3,0.9,1.2,2.4,2.0,2.6,2.2,1.1,0.8,0.5,0.3
08063,2160.8,0.4,0.4,1.0,1.5,2.9,2.5,2.9,2.3,1.0,0.9,0.7,0.3
08065,376.9,2.1,1.9,2.6,2.6,2.1,1.3,2.1,2.0,1.6,1.6,2.1,1.9
08067,1692.1,2.1,1.9,2.5,1.7,1.5,0.8,2.1,2.7,2.3,2.3,2.2,1.7
08069,2596.0,1.2,1.0,1.9,2.5,2.8,1.9,2.0,1.6,1.6,1.3,1.4,1.1
08071,4772.7,0.5,0.5,1.2,1.4,2.2,1.6,2.6,2.5,1.4,1.1,0.9,0.5
08073,2577.6,0.3,0.3,0.9,1.4,2.4,1.9,2.7,2.3,1.0,0.8,0.6,0.3
08075,1838.6,0.3,0.3,1.1,1.5,2.9,2.8,2.6,1.9,1.2,0.9,0.6,0.3
08077,3329.0,1.4,1.3,1.9,1.5,1.5,0.9,1.3,1.3,1.4,1.8,1.5,1.3
08079,875.7,2.4,2.5,3.5,2.7,1.9,1.2,2.4,3.0,2.5,2.6,3.1,2.3
