fips,land_area
"30059",2391.9099
"30061",1219.4399
"30063",2593.4199
"30065",1868.16
"30067",2803.0601
"30069",1654.87
"30071",5140.04
"30073",1622.86
"30075",3297.3
"30077",2326.3899
"30079",1736.74
"30081",2390.8201
"30083",2084.1399
"30085",2354.79
"30087",5010.3999
"30089",2760.52
"30091",1677.08
"30093",718.47998
"30095",1795.35
"30097",1855.2
"30099",2272.3701
"30101",1915.65
"30103",977.40002
"30105",4925.8198
"30107",1423.1899
"30109",889.26001
"30111",2633.29
"31001",563.27002
"31003",857.21997
"31005",715.34998
"31007",746.10999
"31009",710.87
"31011",686.54999
"31013",1075.29
"31015",539.94
"31017",1221.33
"31019",968.10999
"31021",491.57999
"31023",584.90997
"31025",557.45001
"31027",740.31
"31029",894.41998
"31031",5960.4199
"31033",1196.29
"31035",572.28998
"31037",411.66
"31039",570.62
"31041",2575.52
"31043",264.25
"31045",1396.46
"31047",1013.1
"31049",439.85001
"31051",476.23001
"31053",528.71002
"31055",328.45001
"31057",919.67999
"31059",575.37
"31061",575.82001
"31063",974.59003
"31065",719.13
"31067",851.48999
"31069",1704.28
"31071",569.78998
"31073",458.16
"31075",776.21997
"31077",569.81
"31079",546.28998
"31081",542.88
"31083",553.46997
"31085",713.06
"31087",709.94
"31089",2412.3999
"31091",721.12
"31093",569.34003
"31095",570.17999
"31097",376.04999
"31099",516.23999
"31101",1061.6
"31103",773.07001
"31105",951.84998
"31107",1108.35
"31109",837.54999
"31111",2564.0701
"31113",570.65997
"31115",568.28998
"31117",858.97998
"31119",572.73999
"31121",484.88
"31123",1423.84
"31125",441.63
"31127",407.38
"31129",575.15997
"31131",615.63
"31133",431.07001
"31135",883.34003
"31137",539.78998
"31139",573.25
"31141",674.06
"31143",438.34
"31145",716.98999
"31147",551.84003
"31149",1008.32
"31151",574.02002
"31153",238.99001
"31155",750.22998
"31157",739.40002
"31159",571.42999
"31161",2440.8601
"31163",565.83002
"31165",2066.74
"31167",427.95001
"31169",573.81
"31171",713.23999
"31173",393.57999
"31175",568.04999
"31177",389.95999
"31179",442.91
"31181",574.90997
"31183",575.17999
"31185",572.51001
"32001",4930.46
"32003",7891.4302
"32005",709.71997
"32007",17169.83
"32009",3581.8799
"32011",4175.6802
"32013",9640.7598
"32015",5490.1001
"32017",10633.2
"32019",2001.1899
"32021",3752.8401
"32023",18181.92
"32027",6036.5601
"32029",262.92001
"32031",6302.3701
"32033",8875.6504
"32510",144.66
"33001",400.23001
"33003",931.06
"33005",706.65997
"33007",1794.6899
"33009",1708.75
"33011",876.14001
"33013",934.12
"33015",694.71997
"33017",368.97
"33019",537.31
"34001",555.70001
"34003",233.00999
"34005",798.58002
"34007",221.25999
"34009",251.42
"34011",483.70001
"34013",126.21
"34015",322.01001
"34017",46.189999
"34019",427.82001
"34021",224.56
"34023",308.91
"34025",468.79001
"34027",460.17999
"34029",628.78003
"34031",184.59
"34033",331.89999
"34035",301.81
"34037",519.01001
"34039",102.85
"34041",356.92001
"35001",1160.83
"35003",6923.6899
"35005",6065.27
"35006",4539.48
"35007",3758.0601
"35009",1404.8
"35011",2322.6201
"35013",3807.51
"35015",4175.73
"35017",3961.6299
"35019",3030.48
"35021",2125.4399
"35023",3436.8601
"35025",4390.9302
"35027",4831.0898
"35028",109.17
"35029",2965.1899
"35031",5449.8101
"35033",1931.27
"35035",6613.21
"35037",2874.3501
"35039",5860.8398
"35041",2447.4299
"35043",3710.6499
"35045",5513.0698
"35047",4715.8198
"35049",1909.41
"35051",4178.96
"35053",6646.6802
"35055",2203.1101
"35057",3344.8501
"35059",3823.74
"35061",1066.17
"36001",522.79999
"36003",1029.3101
"36005",42.099998
"36007",705.77002
"36009",1308.35
"36011",691.58002
"36013",1060.23
"36015",407.35001
"36017",893.54999
"36019",1037.85
"36021",634.71002
"36023",498.76001
"36025",1442.4399
"36027",795.63
"36029",1042.6899
"36031",1794.23
"36033",1629.12
"36035",495.47
"36037",492.94
"36039",647.15997
"36041",1717.37
"36043",1411.47
"36045",1268.59
"36047",70.82
"36049",1274.6801
"36051",631.76001
"36053",654.84003
"36055",657.21002
"36057",403.04001
"36059",284.72
"36061",22.83
"36063",522.35999
"36065",1212.4301
"36067",778.39001
"36069",644.07001
"36071",811.69
"36073",391.26001
"36075",951.65002
"36077",1001.7
"36079",230.31
"36081",108.53
"36083",652.42999
"36085",58.369999
"36087",173.55
"36089",2680.3799
"36091",809.97998
"36093",204.52
"36095",621.82001
"36097",328.32999
"36099",323.70999
"36101",1390.5601
"36103",912.04999
"36105",968.13
"36107",518.59998
"36109",474.64999
"36111",1124.24
"36113",866.95001
"36115",831.17999
"36117",603.83002
"36119",430.5
"36121",592.75
"36123",338.14001
"37001",423.94
"37003",259.98999
"37005",235.06
"37007",531.45001
"37009",426.13
"37011",247.09
"37013",827.19
"37015",699.27002
"37017",874.33002
"37019",846.96997
"37021",656.66998
"37023",507.10001
"37025",361.75
"37027",471.57001
"37029",240.56
"37031",506.25
"37033",424.92001
"37035",398.72
"37037",682.19
"37039",455.42999
"37041",172.47
"37043",214.75
"37045",464.25
"37047",937.28998
"37049",708.96002
"37051",652.31
"37053",261.85001
"37055",383.42001
"37057",552.66998
"37059",264.10999
"37061",816.21997
"37063",285.98001
"37065",505.34
"37067",408.14999
"37069",491.67999
"37071",356.03
"37073",340.44
"37075",292.07999
"37077",531.57001
"37079",265.92999
"37081",645.70001
"37083",724.09003
"37085",594.98999
"37087",553.69
"37089",373.07001
"37091",353.06
"37093",390.73999
"37095",612.70001
"37097",573.83002
"37099",490.75
"37101",791.29999
"37103",470.70999
"37105",254.96001
"37107",400.59
"37109",297.94
"37111",440.60999
"37113",515.56
"37115",449.57001
"37117",461.22
"37119",523.84003
"37121",221.42
"37123",491.76001
"37125",697.84003
"37127",540.40997
"37129",191.53
"37131",536.59003
"37133",762.73999
"37135",397.95999
"37137",336.54001
"37139",226.88
"37141",869.78998
"37143",247.09
"37145",392.32001
"37147",651.96997
"37149",237.78999
"37151",782.52002
"37153",473.82001
"37155",949.21997
"37157",565.54999
"37159",511.37
"37161",564.15002
"37163",944.73999
"37165",318.84
"37167",395.09
"37169",448.85999
"37171",532.16998
"37173",528
"37175",378.53
"37177",389.03
"37179",631.52002
"37181",253.52
"37183",835.21997
"37185",428.45999
"37187",348.13
"37189",312.56
"37191",553.09003
"37193",754.28003
"37195",368.17001
"37197",334.82999
"37199",312.60001
"38001",987.62
"38003",1491.55
"38005",1388.71
"38007",1148.85
"38009",1668.42
"38011",1161.8101
"38013",1103.5699
"38015",1632.65
"38017",1764.9399
"38019",1488.75
"38021",1131.47
"38023",1260.79
"38025",2008.46
"38027",630.16998
"38029",1510.4301
"38031",635.45001
"38033",1000.79
"38035",1436.38
"38037",1659.14
"38039",708.81
"38041",1132.22
"38043",1351.1899
"38045",1145.9399
"38047",992.82001
"38049",1873.95
"38051",974.72998
"38053",2760.3201
"38055",2110.8799
"38057",1042.96
"38059",1926.27
"38061",1825.3
"38063",981.77002
"38065",722.51001
"38067",1118.6899
"38069",1018.6
"38071",1186.85
"38073",862.35999
"38075",877.04999
"38077",1435.78
"38079",903.08002
"38081",858.51001
"38083",972.38
"38085",1094.09
"38087",1214.92
"38089",1334.74
"38091",712.21997
"38093",2221.72
"38095",1024.5601
"38097",861.95001
"38099",1281.9301
"38101",2013.28
"38103",1271.05
"38105",2077.3999
"39001",583.87
"39003",402.5
"39005",422.95001
"39007",701.92999
"39009",503.60001
"39011",401.39001
"39013",532.13
"39015",490.01999
"39017",467.06
"39019",394.60999
"39021",428.67001
"39023",397.47
"39025",452.10001
"39027",408.67999
"39029",531.89001
"39031",563.90997
"39033",401.79001
"39035",457.19
"39037",598.09998
"39039",411.45999
"39041",443.10001
"39043",251.56
"39045",504.41
"39047",406.35999
"39049",532.19
"39051",405.44
"39053",466.53
"39055",400.16
"39057",413.73001
"39059",522.25
"39061",405.91
"39063",531.35999
"39065",470.39999
"39067",402.34
"39069",416.01001
"39071",553.08002
"39073",421.32001
"39075",422.53
"39077",491.48999
"39079",420.29999
"39081",408.32999
"39083",525.48999
"39085",227.49001
"39087",453.37
"39089",682.5
"39091",458.42999
"39093",491.10001
"39095",340.85999
"39097",465.88
"39099",411.62
"39101",403.76001
"39103",421.35999
"39105",430.10001
"39107",462.45001
"39109",406.57999
"39111",455.72
"39113",461.54999
"39115",416.42001
"39117",406.07999
"39119",664.58002
"39121",398.01001
"39123",254.92
"39125",416.44
"39127",407.97
"39129",501.32001
"39131",440.28
"39133",487.38
"39135",424.12
"39137",482.51999
"39139",495.26999
"39141",689.19
"39143",408.45001
"39145",610.21002
"39147",551.02002
"39149",407.67999
"39151",575.27002
"39153",412.75
"39155",618.29999
"39157",567.64001
"39159",431.73001
"39161",409.16
"39163",412.35999
"39165",401.31
"39167",631.96997
"39169",554.92999
"39171",420.97
"39173",617.20001
"39175",406.85999
"40001",573.47998
"40003",866.45001
"40005",975.52002
"40007",1814.67
"40009",901.81
"40011",928.41998
"40013",904.46997
"40015",1278.29
"40017",896.63
"40019",822.17999
"40021",749.40997
"40023",770.35999
"40025",1834.74
"40027",538.77002
"40029",516.67999
"40031",1069.29
"40033",632.65002
"40035",761.34998
"40037",950.14001
"40039",988.82001
"40041",738.17999
"40043",999.47998
"40045",1231.52
"40047",1058.47
"40049",802.12
"40051",1100.5
"40053",1000.87
"40055",639.32001
"40057",537.19
"40059",1039.02
"40061",576.52002
"40063",804.65002
"40065",802.65002
"40067",758.83002
"40069",642.94
"40071",919.72998
"40073",898.15997
"40075",1015.23
"40077",722.08002
"40079",1589.21
"40081",952.31
"40083",743.83002
"40085",514
"40087",570.70001
"40089",1850.01
"40091",618.5
"40093",954.98999
"40095",371.07999
"40097",655.39001
"40099",416.45999
"40101",810.45001
"40103",731.90002
"40105",565.78003
"40107",618.57001
"40109",708.82001
"40111",697.34998
"40113",2246.3601
"40115",470.82001
"40117",567.95001
"40119",684.70001
"40121",1305.46
"40123",720.44
"40125",787.66998
"40127",1395.84
"40129",1141.14
"40131",675.63
"40133",632.84003
"40135",673.27002
"40137",870.23999
"40139",2041.26
"40141",871.13
"40143",570.25
"40145",561.56
"40147",415.45001
"40149",1003.17
"40151",1286.45
"40153",1242.4
"41001",3068.3601
"41003",675.94
"41005",1870.3199
"41007",829.04999
"41009",657.35999
"41011",1596.17
"41013",2979.0901
"41015",1627.46
"41017",3018.1899
"41019",5036.0698
"41021",1204.8101
"41023",4528.54
"41025",10133.17
"41027",521.95001
"41029",2783.55
"41031",1780.78
"41033",1639.67
"41035",5941.0498
"41037",8138.98
"41039",4553.1201
"41041",979.77002
"41043",2290.1299
"41045",9887.5303
"41047",1182.33
"41049",2031.61
"41051",431.29999
"41053",740.78998
"41055",823.69
"41057",1102.58
"41059",3215.51
"41061",2036.61
"41063",3146.1899
"41065",2381.52
"41067",724.22998
"41069",1714.75
"41071",715.85999
"42001",518.66998
"42003",730.07001
"42005",653.20001
"42007",434.70999
"42009",1012.3
"42011",856.51001
"42013",525.79999
"42015",1147.4
"42017",604.31
"42019",788.59998
"42021",688.34998
"42023",396.23001
"42025",381.45999
"42027",1109.92
"42029",750.51001
"42031",600.83002
"42033",1144.72
"42035",887.97998
"42037",483.10999
"42039",1012.3
"42041",545.46002
"42043",525.04999
"42045",183.84
"42047",827.35999
"42049",799.15002
"42051",790.34003
"42053",427.19
"42055",772.21997
"42057",437.54999
"42059",575.95001
"42061",874.64001
"42063",827.03003
"42065",652.42999
"42067",391.35001
"42069",459.07999
"42071",943.81
"42073",358.17999
"42075",361.82999
"42077",345.17001
"42079",890.33002
"42081",1228.59
"42083",979.20001
"42085",672.57001
"42087",411.03
"42089",608.28998
"42091",483.04001
"42093",130.24001
"42095",369.67001
"42097",458.37
"42099",551.45001
"42101",134.10001
"42103",544.96002
"42105",1081.3199
"42107",778.63
"42109",328.70999
"42111",1074.37
"42113",449.94
"42115",823.42999
"42117",1133.79
"42119",315.98001
"42121",674.28003
"42123",884.13
"42125",856.98999
"42127",725.59998
"42129",1027.55
"42131",397.32001
"42133",904.17999
"44001",24.16
"44003",168.53
"44005",102.39
"44007",409.5
"44009",329.23001
"45001",490.48001
"45003",1071.03
"45005",408.09
"45007",715.42999
"45009",393.37
"45011",548.39001
"45013",576.28003
"45015",1098.86
"45017",381.14999
"45019",916.09003
"45021",392.66
"45023",580.65997
"45025",799.08002
"45027",606.94
"45029",1056.49
"45031",561.15002
"45033",404.87
"45035",573.22998
"45037",500.41
"45039",686.28003
"45041",799.96002
"45043",813.54999
"45045",785.12
"45047",454.73001
"45049",559.90002
"45051",1133.9
"45053",655.32001
"45055",726.56
"45057",549.15997
"45059",713.79999
"45061",410.17999
"45063",698.90997
"45065",359.13
"45067",489.23001
"45069",479.67001
"45071",630.03998
"45073",626.33002
"45075",1106.1
"45077",496.41
"45079",757.07001
"45081",452.78
"45083",807.92999
"45085",665.07001
"45087",514.16998
"45089",934.15997
"45091",680.59003
"46003",708.41998
"46005",1258.71
"46007",1184.71
"46009",563.70001
"46011",792.21002
"46013",1712.98
"46015",817.23999
"46017",471.38
"46019",2249.8999
"46021",733.67999
"46023",1097.49
"46025",957.59998
"46027",412.19
"46029",688.5
"46031",2469.6899
"46033",1557
"46035",435.56
"46037",1027.87
"46039",622.69
"46041",2302.49
"46043",431.79999
"46045",1125.96
"46047",1739.92
"46049",981.75
"46051",681.46002
"46053",1014.96
"46055",1810.53
"46057",507.23001
"46059",1436.61
"46061",434.51001
"46063",2671.3701
"46065",741.56
"46067",812.90002
"46069",860.52002
"46071",1863.91
"46073",526.22998
"46075",969.67999
"46077",832.23999
"46079",563.28003
"46081",800.03998
"46083",577.28003
"46085",1641.9399
"46087",574.20001
"46089",1136.64
"46091",838.07001
"46093",3470.98
"46095",1307.3101
"46097",570.31
"46099",807.15002
"46101",519.39001
"46103",2776.55
"46105",2870.48
"46107",861.14001
"46109",1101.04
"46111",569.32001
"46113",2093.8999
"46115",1503.9301
"46117",1444.4301
"46119",1006.82
"46121",1388.5601
"46123",1612.45
"46125",617.06
"46127",460.54001
"46129",708.63
"46135",521.15997
"46137",1961.27
"47001",337.16
"47003",473.64001
"47005",394.14001
"47007",406.42001
"47009",558.71002
"47011",328.76001
"47013",480.19
"47015",265.64001
"47017",599.25
"47019",341.20001
"47021",302.44
"47023",285.73999
"47025",434.57999
"47027",236.53999
"47029",434.57001
"47031",428.95999
"47033",265.53
"47035",681.03003
"47037",504.03
"47039",333.84
"47041",304.35001
"47043",489.89999
"47045",512.33002
"47047",704.78998
"47049",498.60999
"47051",554.53998
"47053",602.73999
"47055",610.92999
"47057",280.60001
"47059",622.15997
"47061",360.53
"47063",161.17999
"47065",542.42999
"47067",222.34
"47069",667.77002
"47071",577.32001
"47073",486.98001
"47075",533.10999
"47077",520.07001
"47079",562.09998
"47081",612.5
"47083",200.28999
"47085",530.97998
"47087",308.32001
"47089",274.07999
"47091",298.47
"47093",508.22
"47095",165.78
"47097",471.98999
"47099",617.13
"47101",282.09
"47103",570.34003
"47105",229.22
"47107",430.12
"47109",562.85999
"47111",307.14001
"47113",557.12
"47115",498.16
"47117",375.45999
"47119",613.14001
"47121",195.12
"47123",635.56
"47125",539.17999
"47127",129.22
"47129",522.17999
"47131",544.72998
"47133",433.48001
"47135",414.73001
"47137",162.98
"47139",434.67999
"47141",401.10001
"47143",315.38
"47145",360.70999
"47147",476.29001
"47149",619.35999
"47151",532.29999
"47153",265.85999
"47155",592.5
"47157",763.16998
"47159",314.29001
"47161",459.32999
"47163",413.35999
"47165",529.45001
"47167",458.37
"47169",114.19
"47171",186.17
"47173",223.55
"47175",273.42001
"47177",432.67999
"47179",326.45999
"47181",734.09998
"47183",580.35999
"47185",376.67001
"47187",582.59998
"47189",570.83002
"48001",1062.6
"48003",1500.71
"48005",797.78003
"48007",252.07001
"48009",903.10999
"48011",909.10999
"48013",1219.54
"48015",646.51001
"48017",826.79999
"48019",790.96002
"48021",888.15002
"48023",867.47998
"48025",880.23999
"48027",1051.02
"48029",1239.8199
"48031",709.25
"48033",897.44
"48035",982.97998
"48037",885.01001
"48039",1357.7
"48041",585.45001
"48043",6183.73
"48045",900
"48047",943.35999
"48049",944.42999
"48051",659.03003
"48053",994.26001
"48055",545.26001
"48057",506.84
"48059",899.37
"48061",890.91998
"48063",195.83
"48065",920.21997
"48067",936.96002
"48069",894.42999
"48071",597.14001
"48073",1052.91
"48075",696.40002
"48077",1088.72
"48079",775.15002
"48081",911.46997
"48083",1261.95
"48085",841.21997
"48087",918.44
"48089",960.27002
"48091",559.47998
"48093",937.75
"48095",983.79999
"48097",874.76001
"48099",1052.0699
"48101",900.56
"48103",785.07001
"48105",2807.3301
"48107",900.20001
"48109",3812.8
"48111",1503.26
"48113",871.28003
"48115",900.31
"48117",1496.87
"48119",256.82999
"48121",878.42999
"48123",908.97998
"48125",901.71997
"48127",1328.88
"48129",926.89001
"48131",1793.48
"48133",926.48999
"48135",897.69
"48137",2117.8601
"48139",935.48999
"48141",1012.69
"48143",1083.0699
"48145",765.47998
"48147",890.84003
"48149",950.01001
"48151",898.94
"48153",992.14001
"48155",704.40002
"48157",861.47998
"48159",284.39001
"48161",877.73999
"48163",1133.5
"48165",1502.38
"48167",378.35999
"48169",893.40997
"48171",1058.21
"48173",900.21997
"48175",852.01001
"48177",1066.6899
"48179",925.96997
"48181",932.79999
"48183",273.29999
"48185",787.46002
"48187",711.29999
"48189",1004.68
"48191",883.48999
"48193",835.90997
"48195",919.81
"48197",695.10999
"48199",890.57001
"48201",1703.48
"48203",899.95001
"48205",1462.03
"48207",903.13
"48209",677.97998
"48211",906.28998
"48213",873.75
"48215",1570.87
"48217",958.85999
"48219",908.39001
"48221",420.64001
"48223",767.16998
"48225",1230.91
"48227",900.78998
"48229",4570.98
"48231",840.32001
"48233",887.41998
"48235",1051.5601
"48237",910.65997
"48239",829.42999
"48241",938.84998
"48243",2264.5601
"48245",876.29999
"48247",1136.14
"48249",864.96997
"48251",724.69
"48253",928.54999
"48255",747.56
"48257",780.70001
"48259",662.45001
"48261",1458.33
"48263",902.51001
"48265",1103.3199
"48267",1250.99
"48269",910.87
"48271",1360.05
"48273",881.31
"48275",850.62
"48277",907.19
"48279",1016.18
"48281",712.84003
"48283",1486.6899
"48285",969.71002
"48287",629.02002
"48289",1073.15
"48291",1158.42
"48293",905.28998
"48295",932.17999
"48297",1039.7
"48299",934.03003
"48301",668.92999
"48303",895.59998
"48305",891.87
"48307",1065.6
"48309",1037.1
"48311",1139.4301
"48313",466.07001
"48315",380.88
"48317",914.94
"48319",928.79999
"48321",1100.28
"48323",1279.26
"48325",1325.36
"48327",902.03003
"48329",900.29999
"48331",1016.93
"48333",748.26001
"48335",911.09003
"48337",930.90997
"48339",1041.73
"48341",899.69
"48343",251.98
"48345",989.56
"48347",946.53998
"48349",1009.63
"48351",933.67999
"48353",912
"48355",838.47998
"48357",917.63
"48359",1500.53
"48361",333.67001
"48363",951.78998
"48365",801.75
"48367",903.47998
"48369",880.78003
"48371",4763.8501
"48373",1057.09
"48375",908.37
"48377",3855.24
"48379",229.45
"48381",911.53998
"48383",1175.3
"48385",699.19
"48387",1036.58
"48389",2635.3701
"48391",770.44
"48393",924.06
"48395",855.67999
"48397",127.04
"48399",1050.9399
"48401",924.03003
"48403",491.39001
"48405",530.65997
"48407",569.23999
"48409",693.45001
"48411",1135.3
"48413",1310.63
"48415",905.44
"48417",914.28998
"48419",795.58002
"48421",923.03998
"48423",921.45001
"48425",186.46001
"48427",1223.1801
"48429",896.71997
"48431",923.45001
"48433",916.31
"48435",1453.9301
"48437",890.15997
"48439",863.60999
"48441",915.54999
"48443",2358.03
"48445",888.84003
"48447",912.54999
"48449",406.04999
"48451",1521.97
"48453",990.20001
"48455",693.60999
"48457",924.5
"48459",582.95001
"48461",1241.3199
"48463",1551.95
"48465",3144.75
"48467",842.56
"48469",882.14001
"48471",784.16998
"48473",513.42999
"48475",835.59998
"48477",603.95001
"48479",3361.48
"48481",1086.15
"48483",914.52002
"48485",627.78003
"48487",970.84003
"48489",590.54999
"48491",1118.3
"48493",803.72998
"48495",841.10999
"48497",904.41998
"48499",645.22998
"48501",799.71002
"48503",914.46997
"48505",998.40997
"48507",1297.41
"49001",2589.8799
"49003",5745.5498
"49005",1164.8101
"49007",1478.49
"49009",696.97998
"49011",298.78
"49013",3240.9399
"49015",4462.3101
"49017",5175.1201
"49019",3671.54
"49021",3296.6799
"49023",3392.28
"49025",3990.23
"49027",6572.4199
"49029",609.20001
"49031",757.78998
"49033",1028.77
"49035",742.28003
"49037",7819.9902
"49039",1590.15
"49041",1910.58
"49043",1871.71
"49045",6941.3501
"49047",4479.6899
"49049",2003.45
"49051",1175.5
"49053",2426.3601
"49055",2460.6799
"49057",576.08002
"50001",766.33002
"50003",674.97998
"50005",648.85999
"50007",536.58002
"50009",663.59998
"50011",633.71002
"50013",81.809998
"50015",458.79999
"50017",687.03003
"50019",693.27002
"50021",929.82001
"50023",687.22998
"50025",785.31
"50027",969.34003
"51001",449.5
"51003",720.70001
"51005",445.45999
"51007",355.26999
"51009",473.92999
"51011",333.48999
"51013",25.969999
"51015",967
"51017",529.15997
"51019",753.02002
"51021",357.72
"51023",541.20001
"51025",566.16998
"51027",502.76001
"51029",579.65997
"51031",503.87
"51033",527.51001
"51035",474.69
"51036",182.82001
"51037",475.26999
"51041",423.29999
"51043",176.17999
"51045",329.53
"51047",379.23001
"51049",297.45999
"51051",330.53
"51053",503.72
"51057",257.12
"51059",390.97
"51061",647.45001
"51063",380.42001
"51065",286.01001
"51067",690.42999
"51069",413.5
"51071",355.78
"51073",217.81
"51075",281.42001
"51077",442.17001
"51079",156.25
"51081",295.23001
"51083",817.84003
"51085",468.54001
"51087",233.7
"51089",382.32999
"51091",415.16
"51093",315.60999
"51095",142.44
"51097",315.14001
"51099",179.64
"51101",273.94
"51103",133.25
"51105",435.51999
"51107",515.56
"51109",496.29999
"51111",431.67999
"51113",320.67999
"51115",85.93
"51117",625.48999
"51119",130.31
"51121",387.01001
"51125",470.85999
"51127",209.73
"51131",211.61
"51133",191.3
"51135",314.39001
"51137",340.78
"51139",310.85999
"51141",483.10001
"51143",968.94
"51145",260.22
"51147",349.95999
"51149",265.16
"51153",336.39999
"51155",319.85999
"51157",266.23001
"51159",191.49001
"51161",250.52
"51163",597.56
"51165",849.09003
"51167",473.82001
"51169",535.53003
"51171",508.78
"51173",450.92999
"51175",599.14001
"51177",401.5
"51179",268.95999
"51181",278.95001
"51183",490.22
"51185",518.84998
"51187",213.47
"51191",560.96997
"51193",229.37
"51195",403.19
"51197",461.82001
"51199",104.78
"51510",15.03
"51515",6.8800001
"51520",13.01
"51530",6.6999998
"51540",10.24
"51550",340.79999
"51570",7.52
"51580",5.4699998
"51590",42.93
"51595",6.8899999
"51600",6.2399998
"51610",2
"51620",8.21
"51630",10.44
"51640",8.2399998
"51650",51.41
"51660",17.42
"51670",10.28
"51678",2.5
"51680",49.130001
"51683",9.8800001
"51685",2.53
"51690",10.96
"51700",68.709999
"51710",54.119999
"51720",7.48
"51730",22.93
"51735",15.32
"51740",33.650002
"51750",9.8699999
"51760",59.810001
"51770",42.560001
"51775",14.44
"51790",19.98
"51800",400.17001
"51810",249.02
"51820",15.04
"51830",9.0200005
"51840",9.2299995
"53001",1924.98
"53003",636.21002
"53005",1700.38
"53007",2920.52
"53009",1738.33
"53011",629
"53013",868.63
"53015",1140.13
"53017",1819.26
"53019",2203.1599
"53021",1242.17
"53023",710.69
"53025",2679.51
"53027",1902.03
"53029",208.45
"53031",1803.7
"53033",2115.5701
"53035",394.94
"53037",2297.27
"53039",1871.3101
"53041",2402.8
"53043",2310.49
"53045",959.41998
"53047",5267.98
"53049",932.65997
"53051",1399.99
"53053",1669.51
"53055",173.91
"53057",1731.2
"53059",1655.6801
"53061",2087.27
"53063",1763.79
"53065",2477.76
"53067",721.96002
"53069",263.38
"53071",1270.13
"53073",2106.8601
"53075",2159.0901
"53077",4295.3999
"54001",341.06
"54003",321.14001
"54005",501.54001
"54007",510.81
"54009",89.199997
"54011",281.01999
"54013",279.25
"54015",341.89999
"54017",319.72
"54019",661.54999
"54021",338.5
"54023",477.37
"54025",1019.57
"54027",640.25
"54029",82.610001
"54031",582.31
"54033",416.01001
"54035",464.35001
"54037",209.63
"54039",901.59003
"54041",384.89999
"54043",437.04001
"54045",453.73999
"54047",533.46002
"54049",308.73999
"54051",305.42999
"54053",430.75
"54055",418.98999
"54057",327.82999
"54059",423.10999
"54061",360.06
"54063",472.75
"54065",229.07001
"54067",646.82001
"54069",105.82
"54071",696.04999
"54073",130.10001
"54075",940.28003
"54077",648.79999
"54079",345.67001
"54081",605.34998
"54083",1039.6801
"54085",451.98999
"54087",483.56
"54089",360.45999
"54091",172.77
"54093",418.92001
"54095",256.29001
"54097",354.64001
"54099",505.98001
"54101",553.46997
"54103",358.06
"54105",232.50999
"54107",366.26001
"54109",499.45001
"55001",645.65002
"55003",1045.04
"55005",862.71002
"55007",1477.86
"55009",529.71002
"55011",671.64001
"55013",821.84998
"55015",318.23999
"55017",1008.37
"55019",1209.8199
"55021",765.53003
"55023",570.65997
"55025",1197.24
"55027",875.62
"55029",481.98001
"55031",1304.14
"55033",850.10999
"55035",637.97998
"55037",488.20001
"55039",719.54999
"55041",1014.07
"55043",1146.85
"55045",583.96002
"55047",349.44
"55049",762.58002
"55051",758.16998
"55053",987.71997
"55055",556.46997
"55057",766.92999
"55059",271.98999
"55061",342.51999
"55063",451.69
"55065",633.59003
"55067",870.64001
"55069",878.96997
"55071",589.08002
"55073",1544.98
"55075",1399.35
"55077",455.60001
"55078",357.60999
"55079",241.39999
"55081",900.78003
"55083",997.98999
"55085",1112.97
"55087",637.52002
"55089",233.08
"55091",231.98
"55093",573.75
"55095",913.96002
"55097",800.67999
"55099",1254.38
"55101",332.5
"55103",586.15002
"55105",718.14001
"55107",913.59003
"55109",722.33002
"55111",830.90002
"55113",1257.3
"55115",893.06
"55117",511.26999
"55119",974.88
"55121",732.96002
"55123",791.58002
"55125",856.59998
"55127",555.13
"55129",797.10999
"55131",430.70001
"55133",549.57001
"55135",747.71002
"55137",626.15002
"55139",434.48999
"55141",793.12
"56001",4273.8398
"56003",3137.1001
"56005",4802.71
"56007",7897.5801
"56009",4254.8799
"56011",2854.4099
"56013",9183.8096
"56015",2225.3899
"56017",2004.09
"56019",4154.1499
"56021",2685.9099
"56023",4076.1299
"56025",5340.3501
"56027",2626.04
"56029",6942.0801
"56031",2084.21
"56033",2523.99
"56035",4886.54
"56037",10426.65
"56039",3995.3799
"56041",2081.26
"56043",2238.55
"56045",2398.0901
